ligand_id,label,score,has_rank1,n_ranks,rank_used
abl1_decoy_002840,0,-2.1,1,10,1
abl1_decoy_002841,0,-1.49,1,10,1
abl1_decoy_002842,0,-1.21,1,10,1
abl1_decoy_002843,0,-2.38,1,10,1
abl1_decoy_002844,0,-2.49,1,10,1
abl1_decoy_002845,0,-1.36,1,10,1
abl1_decoy_002846,0,-1.81,1,10,1
abl1_decoy_002847,0,-2.44,1,10,1
abl1_decoy_002848,0,-2.0,1,10,1
abl1_decoy_002849,0,-2.25,1,10,1
abl1_decoy_002850,0,-1.52,1,10,1
abl1_decoy_002851,0,-1.73,1,10,1
abl1_decoy_002852,0,-1.41,1,10,1
abl1_decoy_002853,0,-0.45,1,10,1
abl1_decoy_002854,0,-1.17,1,10,1
abl1_decoy_002855,0,-2.34,1,10,1
abl1_decoy_002856,0,-1.99,1,10,1
abl1_decoy_002857,0,-2.24,1,10,1
abl1_decoy_002858,0,-1.58,1,10,1
abl1_decoy_002859,0,-0.18,1,10,1
abl1_decoy_002860,0,-2.95,1,10,1
abl1_decoy_002861,0,-0.82,1,10,1
abl1_decoy_002862,0,-0.71,1,10,1
abl1_decoy_002863,0,-2.04,1,10,1
abl1_decoy_002864,0,-2.73,1,10,1
abl1_decoy_002865,0,,0,0,
abl1_decoy_002866,0,-1.84,1,10,1
abl1_decoy_002867,0,-0.16,1,10,1
abl1_decoy_002868,0,-2.49,1,10,1
abl1_decoy_002869,0,-0.68,1,10,1
abl1_decoy_002870,0,-1.73,1,10,1
abl1_decoy_002871,0,-2.24,1,10,1
abl1_decoy_002872,0,-2.72,1,10,1
abl1_decoy_002873,0,-1.87,1,10,1
abl1_decoy_002874,0,-2.92,1,10,1
abl1_decoy_002875,0,-0.45,1,10,1
abl1_decoy_002876,0,-3.44,1,10,1
abl1_decoy_002877,0,-0.3,1,10,1
abl1_decoy_002878,0,-1.55,1,10,1
abl1_decoy_002879,0,-2.57,1,10,1
abl1_decoy_002880,0,-2.26,1,10,1
abl1_decoy_002881,0,-0.98,1,10,1
abl1_decoy_002882,0,-1.37,1,10,1
abl1_decoy_002883,0,-2.03,1,10,1
abl1_decoy_002884,0,-0.84,1,10,1
abl1_decoy_002885,0,-2.56,1,10,1
abl1_decoy_002886,0,-0.79,1,10,1
abl1_decoy_002887,0,-3.25,1,10,1
abl1_decoy_002888,0,-1.74,1,10,1
abl1_decoy_002889,0,-0.97,1,10,1
abl1_decoy_002890,0,-0.04,1,10,1
abl1_decoy_002891,0,-0.56,1,10,1
abl1_decoy_002892,0,-2.96,1,10,1
abl1_decoy_002893,0,-0.39,1,10,1
abl1_decoy_002894,0,-1.81,1,10,1
abl1_decoy_002895,0,-1.02,1,10,1
abl1_decoy_002896,0,-2.22,1,10,1
abl1_decoy_002897,0,-1.06,1,10,1
abl1_decoy_002898,0,-1.42,1,10,1
abl1_decoy_002899,0,-0.21,1,10,1
abl1_decoy_002900,0,-1.77,1,10,1
abl1_decoy_002901,0,-1.01,1,10,1
abl1_decoy_002902,0,-0.02,1,10,1
abl1_decoy_002903,0,-2.1,1,10,1
abl1_decoy_002904,0,-0.06,1,10,1
abl1_decoy_002905,0,-0.1,1,10,1
abl1_decoy_002906,0,-0.97,1,10,1
abl1_decoy_002907,0,0.0,1,10,1
abl1_decoy_002908,0,-0.16,1,10,1
abl1_decoy_002909,0,-1.05,1,10,1
abl1_decoy_002910,0,-0.47,1,10,1
abl1_decoy_002911,0,-0.44,1,10,1
abl1_decoy_002912,0,-1.64,1,10,1
abl1_decoy_002913,0,-1.68,1,10,1
abl1_decoy_002914,0,0.16,1,10,1
abl1_decoy_002915,0,-1.33,1,10,1
abl1_decoy_002916,0,-0.62,1,10,1
abl1_decoy_002917,0,-0.16,1,10,1
abl1_decoy_002918,0,-1.4,1,10,1
abl1_decoy_002919,0,-1.32,1,10,1
abl1_decoy_002920,0,-1.71,1,10,1
abl1_decoy_002921,0,-1.26,1,10,1
abl1_decoy_002922,0,-0.45,1,10,1
abl1_decoy_002923,0,-3.52,1,10,1
abl1_decoy_002924,0,-2.41,1,10,1
abl1_decoy_002925,0,-2.92,1,10,1
abl1_decoy_002926,0,-2.34,1,10,1
abl1_decoy_002927,0,-1.99,1,10,1
abl1_decoy_002928,0,-1.39,1,10,1
abl1_decoy_002929,0,-2.79,1,10,1
abl1_decoy_002930,0,-2.86,1,10,1
abl1_decoy_002931,0,-2.74,1,10,1
abl1_decoy_002932,0,-2.77,1,10,1
abl1_decoy_002933,0,-0.35,1,10,1
abl1_decoy_002934,0,-2.7,1,10,1
abl1_decoy_002935,0,-1.63,1,10,1
abl1_decoy_002936,0,-2.19,1,10,1
abl1_decoy_002937,0,-2.2,1,10,1
abl1_decoy_002938,0,-3.0,1,10,1
abl1_decoy_002939,0,-1.39,1,10,1
abl1_decoy_002940,0,-1.96,1,10,1
abl1_decoy_002941,0,-2.22,1,10,1
abl1_decoy_002942,0,-0.74,1,10,1
abl1_decoy_002943,0,-1.19,1,10,1
abl1_decoy_002944,0,-2.23,1,10,1
abl1_decoy_002945,0,-2.7,1,10,1
abl1_decoy_002946,0,-3.33,1,10,1
abl1_decoy_002947,0,-4.56,1,10,1
abl1_decoy_002948,0,-1.76,1,10,1
abl1_decoy_002949,0,-5.25,1,10,1
abl1_decoy_002950,0,-3.26,1,10,1
abl1_decoy_002951,0,-2.5,1,10,1
abl1_decoy_002952,0,-3.26,1,10,1
abl1_decoy_002953,0,-2.99,1,10,1
abl1_decoy_002954,0,-2.65,1,10,1
abl1_decoy_002955,0,-1.95,1,10,1
abl1_decoy_002956,0,-1.85,1,10,1
abl1_decoy_002957,0,-3.81,1,10,1
abl1_decoy_002958,0,-2.29,1,10,1
abl1_decoy_002959,0,-0.87,1,10,1
abl1_decoy_002960,0,-1.93,1,10,1
abl1_decoy_002961,0,-1.75,1,10,1
abl1_decoy_002962,0,-0.49,1,10,1
abl1_decoy_002963,0,-1.29,1,10,1
abl1_decoy_002964,0,-3.72,1,10,1
abl1_decoy_002965,0,-2.19,1,10,1
abl1_decoy_002966,0,-2.97,1,10,1
abl1_decoy_002967,0,-2.2,1,10,1
abl1_decoy_002968,0,-2.28,1,10,1
abl1_decoy_002969,0,-3.51,1,10,1
abl1_decoy_002970,0,-4.2,1,10,1
abl1_decoy_002971,0,-3.2,1,10,1
abl1_decoy_002972,0,-3.04,1,10,1
abl1_decoy_002973,0,-1.53,1,10,1
abl1_decoy_002974,0,-0.91,1,10,1
abl1_decoy_002975,0,-1.65,1,10,1
abl1_decoy_002976,0,-0.25,1,10,1
abl1_decoy_002977,0,-2.37,1,10,1
abl1_decoy_002978,0,-2.12,1,10,1
abl1_decoy_002979,0,0.09,1,10,1
abl1_decoy_002980,0,0.03,1,10,1
abl1_decoy_002981,0,-2.37,1,10,1
abl1_decoy_002982,0,-1.9,1,10,1
abl1_decoy_002983,0,-0.63,1,10,1
abl1_decoy_002984,0,-0.67,1,10,1
abl1_decoy_002985,0,0.25,1,10,1
abl1_decoy_002986,0,-1.87,1,10,1
abl1_decoy_002987,0,-1.07,1,10,1
abl1_decoy_002988,0,0.04,1,10,1
abl1_decoy_002989,0,-0.55,1,10,1
abl1_decoy_002990,0,-3.24,1,10,1
abl1_decoy_002991,0,-0.2,1,10,1
abl1_decoy_002992,0,-2.67,1,10,1
abl1_decoy_002993,0,0.05,1,10,1
abl1_decoy_002994,0,-0.21,1,10,1
abl1_decoy_002995,0,-0.78,1,10,1
abl1_decoy_002996,0,-1.49,1,10,1
abl1_decoy_002997,0,-0.6,1,10,1
abl1_decoy_002998,0,-0.03,1,10,1
abl1_decoy_002999,0,-1.54,1,10,1
abl1_decoy_003000,0,-0.42,1,10,1
abl1_decoy_003001,0,-0.73,1,10,1
abl1_decoy_003002,0,-1.78,1,10,1
abl1_decoy_003003,0,-1.39,1,10,1
abl1_decoy_003004,0,-0.27,1,10,1
abl1_decoy_003005,0,0.35,1,10,1
abl1_decoy_003006,0,0.35,1,10,1
abl1_decoy_003007,0,-1.39,1,10,1
abl1_decoy_003008,0,-1.51,1,10,1
abl1_decoy_003009,0,-1.99,1,10,1
abl1_decoy_003010,0,-1.21,1,10,1
abl1_decoy_003011,0,-1.81,1,10,1
abl1_decoy_003012,0,-2.5,1,10,1
abl1_decoy_003013,0,-3.59,1,10,1
abl1_decoy_003014,0,-1.82,1,10,1
abl1_decoy_003015,0,0.23,1,10,1
abl1_decoy_003016,0,-1.32,1,10,1
abl1_decoy_003017,0,-0.69,1,10,1
abl1_decoy_003018,0,-1.37,1,10,1
abl1_decoy_003019,0,-1.03,1,10,1
abl1_decoy_003020,0,-1.89,1,10,1
abl1_decoy_003021,0,-0.12,1,10,1
abl1_decoy_003022,0,-2.1,1,10,1
abl1_decoy_003023,0,-3.01,1,10,1
abl1_decoy_003024,0,-1.1,1,10,1
abl1_decoy_003025,0,-1.54,1,10,1
abl1_decoy_003026,0,-1.79,1,10,1
abl1_decoy_003027,0,-1.44,1,10,1
abl1_decoy_003028,0,-1.35,1,10,1
abl1_decoy_003029,0,-1.7,1,10,1
abl1_decoy_003030,0,-1.66,1,10,1
abl1_decoy_003031,0,-2.37,1,10,1
abl1_decoy_003032,0,-3.12,1,10,1
abl1_decoy_003033,0,-1.77,1,10,1
abl1_decoy_003034,0,-2.01,1,10,1
abl1_decoy_003035,0,-2.04,1,10,1
abl1_decoy_003036,0,-2.17,1,10,1
abl1_decoy_003037,0,-1.73,1,10,1
abl1_decoy_003038,0,-2.79,1,10,1
abl1_decoy_003039,0,-1.45,1,10,1
abl1_decoy_003040,0,-1.06,1,10,1
abl1_decoy_003041,0,-0.13,1,10,1
abl1_decoy_003042,0,-1.92,1,10,1
abl1_decoy_003043,0,-1.72,1,10,1
abl1_decoy_003044,0,-1.44,1,10,1
abl1_decoy_003045,0,-3.12,1,10,1
abl1_decoy_003046,0,-1.53,1,10,1
abl1_decoy_003047,0,-1.3,1,10,1
abl1_decoy_003048,0,-3.11,1,10,1
abl1_decoy_003049,0,-2.62,1,10,1
abl1_decoy_003050,0,-1.42,1,10,1
abl1_decoy_003051,0,-1.71,1,10,1
abl1_decoy_003052,0,-1.57,1,10,1
abl1_decoy_003053,0,-2.64,1,10,1
abl1_decoy_003054,0,-3.27,1,10,1
abl1_decoy_003055,0,-2.1,1,10,1
abl1_decoy_003056,0,-1.82,1,10,1
abl1_decoy_003057,0,-1.75,1,10,1
abl1_decoy_003058,0,-1.82,1,10,1
abl1_decoy_003059,0,-4.3,1,10,1
abl1_decoy_003060,0,-2.61,1,10,1
abl1_decoy_003061,0,-1.43,1,10,1
abl1_decoy_003062,0,-1.76,1,10,1
abl1_decoy_003063,0,-4.44,1,10,1
abl1_decoy_003064,0,-1.48,1,10,1
abl1_decoy_003065,0,-1.06,1,10,1
abl1_decoy_003066,0,-1.23,1,10,1
abl1_decoy_003067,0,-1.33,1,10,1
abl1_decoy_003068,0,-2.52,1,10,1
abl1_decoy_003069,0,-3.23,1,10,1
abl1_decoy_003070,0,-2.51,1,10,1
abl1_decoy_003071,0,-1.72,1,10,1
abl1_decoy_003072,0,-2.12,1,10,1
abl1_decoy_003073,0,-2.1,1,10,1
abl1_decoy_003074,0,-2.26,1,10,1
abl1_decoy_003075,0,-3.09,1,10,1
abl1_decoy_003076,0,-2.89,1,10,1
abl1_decoy_003077,0,-1.41,1,10,1
abl1_decoy_003078,0,-3.07,1,10,1
abl1_decoy_003079,0,-2.37,1,10,1
abl1_decoy_003080,0,-1.65,1,10,1
abl1_decoy_003081,0,-2.11,1,10,1
abl1_decoy_003082,0,-2.0,1,10,1
abl1_decoy_003083,0,-2.43,1,10,1
abl1_decoy_003084,0,-2.27,1,10,1
abl1_decoy_003085,0,-1.16,1,10,1
abl1_decoy_003086,0,-2.6,1,10,1
abl1_decoy_003087,0,-2.85,1,10,1
abl1_decoy_003088,0,-1.12,1,10,1
abl1_decoy_003089,0,-1.65,1,10,1
abl1_decoy_003090,0,-3.37,1,10,1
abl1_decoy_003091,0,-2.77,1,10,1
abl1_decoy_003092,0,-2.15,1,10,1
abl1_decoy_003093,0,-2.89,1,10,1
abl1_decoy_003094,0,-1.72,1,10,1
abl1_decoy_003095,0,-0.87,1,10,1
abl1_decoy_003096,0,-3.94,1,10,1
abl1_decoy_003097,0,-2.63,1,10,1
abl1_decoy_003098,0,,0,0,
abl1_decoy_003099,0,-0.9,1,10,1
abl1_decoy_003100,0,-0.63,1,10,1
abl1_decoy_003101,0,-1.04,1,10,1
abl1_decoy_003102,0,-0.8,1,10,1
abl1_decoy_003103,0,-1.71,1,10,1
abl1_decoy_003104,0,-2.47,1,10,1
abl1_decoy_003105,0,-3.48,1,10,1
abl1_decoy_003106,0,-2.23,1,10,1
abl1_decoy_003107,0,-4.5,1,10,1
abl1_decoy_003108,0,-3.65,1,10,1
abl1_decoy_003109,0,-1.25,1,10,1
abl1_decoy_003110,0,-1.54,1,10,1
abl1_decoy_003111,0,-4.05,1,10,1
abl1_decoy_003112,0,-0.76,1,10,1
abl1_decoy_003113,0,-3.55,1,10,1
abl1_decoy_003114,0,-3.02,1,10,1
abl1_decoy_003115,0,-1.22,1,10,1
abl1_decoy_003116,0,-1.45,1,10,1
abl1_decoy_003117,0,-1.86,1,10,1
abl1_decoy_003118,0,-3.45,1,10,1
abl1_decoy_003119,0,-3.8,1,10,1
abl1_decoy_003120,0,-2.37,1,10,1
abl1_decoy_003121,0,-1.75,1,10,1
abl1_decoy_003122,0,-0.54,1,10,1
abl1_decoy_003123,0,-0.45,1,10,1
abl1_decoy_003124,0,-3.05,1,10,1
abl1_decoy_003125,0,-2.97,1,10,1
abl1_decoy_003126,0,-1.19,1,10,1
abl1_decoy_003127,0,-2.15,1,10,1
abl1_decoy_003128,0,-0.88,1,10,1
abl1_decoy_003129,0,-1.0,1,10,1
abl1_decoy_003130,0,-3.6,1,10,1
abl1_decoy_003131,0,-2.13,1,10,1
abl1_decoy_003132,0,-2.29,1,10,1
abl1_decoy_003133,0,-3.87,1,10,1
abl1_decoy_003134,0,-4.6,1,10,1
abl1_decoy_003135,0,-1.79,1,10,1
abl1_decoy_003136,0,-3.36,1,10,1
abl1_decoy_003137,0,-3.82,1,10,1
abl1_decoy_003138,0,-3.55,1,10,1
abl1_decoy_003139,0,-2.83,1,10,1
abl1_decoy_003140,0,-0.85,1,10,1
abl1_decoy_003141,0,-2.39,1,10,1
abl1_decoy_003142,0,-1.98,1,10,1
abl1_decoy_003143,0,-3.65,1,10,1
abl1_decoy_003144,0,-2.82,1,10,1
abl1_decoy_003145,0,-2.92,1,10,1
abl1_decoy_003146,0,-1.78,1,10,1
abl1_decoy_003147,0,-3.69,1,10,1
abl1_decoy_003148,0,-3.63,1,10,1
abl1_decoy_003149,0,-2.99,1,10,1
abl1_decoy_003150,0,-2.35,1,10,1
abl1_decoy_003151,0,-2.0,1,10,1
abl1_decoy_003152,0,-3.54,1,10,1
abl1_decoy_003153,0,-1.7,1,10,1
abl1_decoy_003154,0,-3.69,1,10,1
abl1_decoy_003155,0,-2.53,1,10,1
abl1_decoy_003156,0,-1.95,1,10,1
abl1_decoy_003157,0,-2.71,1,10,1
abl1_decoy_003158,0,-4.53,1,10,1
abl1_decoy_003159,0,-2.37,1,10,1
abl1_decoy_003160,0,-3.41,1,10,1
abl1_decoy_003161,0,-3.06,1,10,1
abl1_decoy_003162,0,-2.66,1,10,1
abl1_decoy_003163,0,-2.92,1,10,1
abl1_decoy_003164,0,-2.88,1,10,1
abl1_decoy_003165,0,-2.27,1,10,1
abl1_decoy_003166,0,-3.05,1,10,1
abl1_decoy_003167,0,-1.83,1,10,1
abl1_decoy_003168,0,-2.21,1,10,1
abl1_decoy_003169,0,-2.7,1,10,1
abl1_decoy_003170,0,-2.14,1,10,1
abl1_decoy_003171,0,-3.34,1,10,1
abl1_decoy_003172,0,-2.35,1,10,1
abl1_decoy_003173,0,-4.23,1,10,1
abl1_decoy_003174,0,-2.44,1,10,1
abl1_decoy_003175,0,-3.01,1,10,1
abl1_decoy_003176,0,-3.97,1,10,1
abl1_decoy_003177,0,-4.26,1,10,1
abl1_decoy_003178,0,-1.88,1,10,1
abl1_decoy_003179,0,-1.69,1,10,1
abl1_decoy_003180,0,-0.47,1,10,1
abl1_decoy_003181,0,-2.0,1,10,1
abl1_decoy_003182,0,-1.3,1,10,1
abl1_decoy_003183,0,-1.92,1,10,1
abl1_decoy_003184,0,-2.57,1,10,1
abl1_decoy_003185,0,-3.44,1,10,1
abl1_decoy_003186,0,-2.88,1,10,1
abl1_decoy_003187,0,-2.73,1,10,1
abl1_decoy_003188,0,-3.71,1,10,1
abl1_decoy_003189,0,-2.65,1,10,1
abl1_decoy_003190,0,-3.19,1,10,1
abl1_decoy_003191,0,-2.27,1,10,1
abl1_decoy_003192,0,-3.35,1,10,1
abl1_decoy_003193,0,-1.27,1,10,1
abl1_decoy_003194,0,-2.21,1,10,1
abl1_decoy_003195,0,-2.0,1,10,1
abl1_decoy_003196,0,-2.05,1,10,1
abl1_decoy_003197,0,-1.65,1,10,1
abl1_decoy_003198,0,-1.71,1,10,1
abl1_decoy_003199,0,-2.49,1,10,1
abl1_decoy_003200,0,-1.17,1,10,1
abl1_decoy_003201,0,-2.23,1,10,1
abl1_decoy_003202,0,-1.52,1,10,1
abl1_decoy_003203,0,-5.0,1,10,1
abl1_decoy_003204,0,-5.74,1,10,1
abl1_decoy_003205,0,-1.98,1,10,1
abl1_decoy_003206,0,-2.25,1,10,1
abl1_decoy_003207,0,-1.58,1,10,1
abl1_decoy_003208,0,-3.62,1,10,1
abl1_decoy_003209,0,-2.17,1,10,1
abl1_decoy_003210,0,-2.2,1,10,1
abl1_decoy_003211,0,-2.94,1,10,1
abl1_decoy_003212,0,-2.05,1,10,1
abl1_decoy_003213,0,-1.75,1,10,1
abl1_decoy_003214,0,-2.78,1,10,1
abl1_decoy_003215,0,-2.41,1,10,1
abl1_decoy_003216,0,-1.38,1,10,1
abl1_decoy_003217,0,-1.89,1,10,1
abl1_decoy_003218,0,-2.89,1,10,1
abl1_decoy_003219,0,-1.86,1,10,1
abl1_decoy_003220,0,-3.95,1,10,1
abl1_decoy_003221,0,-2.14,1,10,1
abl1_decoy_003222,0,-1.65,1,10,1
abl1_decoy_003223,0,-1.63,1,10,1
abl1_decoy_003224,0,,0,0,
abl1_decoy_003225,0,-1.92,1,10,1
abl1_decoy_003226,0,-2.39,1,10,1
abl1_decoy_003227,0,-3.05,1,10,1
abl1_decoy_003228,0,-3.11,1,10,1
abl1_decoy_003229,0,-1.6,1,10,1
abl1_decoy_003230,0,-2.11,1,10,1
abl1_decoy_003231,0,-1.54,1,10,1
abl1_decoy_003232,0,-1.63,1,10,1
abl1_decoy_003233,0,-3.01,1,10,1
abl1_decoy_003234,0,-2.7,1,10,1
abl1_decoy_003235,0,-3.93,1,10,1
abl1_decoy_003236,0,-1.63,1,10,1
abl1_decoy_003237,0,-3.22,1,10,1
abl1_decoy_003238,0,-3.41,1,10,1
abl1_decoy_003239,0,-2.86,1,10,1
abl1_decoy_003240,0,-2.48,1,10,1
abl1_decoy_003241,0,-0.82,1,10,1
abl1_decoy_003242,0,-1.63,1,10,1
abl1_decoy_003243,0,-1.9,1,10,1
abl1_decoy_003244,0,-1.72,1,10,1
abl1_decoy_003245,0,-0.35,1,10,1
abl1_decoy_003246,0,-2.42,1,10,1
abl1_decoy_003247,0,-2.18,1,10,1
abl1_decoy_003248,0,-1.73,1,10,1
abl1_decoy_003249,0,-1.66,1,10,1
abl1_decoy_003250,0,-1.52,1,10,1
abl1_decoy_003251,0,-1.29,1,10,1
abl1_decoy_003252,0,-3.41,1,10,1
abl1_decoy_003253,0,-1.34,1,10,1
abl1_decoy_003254,0,-1.43,1,10,1
abl1_decoy_003255,0,-2.22,1,10,1
abl1_decoy_003256,0,-3.01,1,10,1
abl1_decoy_003257,0,,0,0,
abl1_decoy_003258,0,-0.8,1,10,1
abl1_decoy_003259,0,-2.04,1,10,1
abl1_decoy_003260,0,-3.45,1,10,1
abl1_decoy_003261,0,-1.88,1,10,1
abl1_decoy_003262,0,-3.21,1,10,1
abl1_decoy_003263,0,-3.94,1,10,1
abl1_decoy_003264,0,-3.58,1,10,1
abl1_decoy_003265,0,-0.6,1,10,1
abl1_decoy_003266,0,-0.86,1,10,1
abl1_decoy_003267,0,-3.16,1,10,1
abl1_decoy_003268,0,-2.04,1,10,1
abl1_decoy_003269,0,-1.23,1,10,1
abl1_decoy_003270,0,-3.35,1,10,1
abl1_decoy_003271,0,-3.04,1,10,1
abl1_decoy_003272,0,-2.81,1,10,1
abl1_decoy_003273,0,-1.56,1,10,1
abl1_decoy_003274,0,-1.7,1,10,1
abl1_decoy_003275,0,-1.96,1,10,1
abl1_decoy_003276,0,-2.34,1,10,1
abl1_decoy_003277,0,-1.65,1,10,1
abl1_decoy_003278,0,-0.8,1,10,1
abl1_decoy_003279,0,-1.98,1,10,1
abl1_decoy_003280,0,-1.1,1,10,1
abl1_decoy_003281,0,-4.23,1,10,1
abl1_decoy_003282,0,-1.41,1,10,1
abl1_decoy_003283,0,-2.09,1,10,1
abl1_decoy_003284,0,-3.92,1,10,1
abl1_decoy_003285,0,-1.3,1,10,1
abl1_decoy_003286,0,-0.8,1,10,1
abl1_decoy_003287,0,-4.34,1,10,1
abl1_decoy_003288,0,-1.62,1,10,1
abl1_decoy_003289,0,-1.89,1,10,1
abl1_decoy_003290,0,-2.9,1,10,1
abl1_decoy_003291,0,-2.06,1,10,1
abl1_decoy_003292,0,-2.26,1,10,1
abl1_decoy_003293,0,-0.82,1,10,1
abl1_decoy_003294,0,-1.36,1,10,1
abl1_decoy_003295,0,-2.32,1,10,1
abl1_decoy_003296,0,-4.07,1,10,1
abl1_decoy_003297,0,-2.37,1,10,1
abl1_decoy_003298,0,-3.18,1,10,1
abl1_decoy_003299,0,-2.56,1,10,1
abl1_decoy_003300,0,-1.16,1,10,1
abl1_decoy_003301,0,-2.02,1,10,1
abl1_decoy_003302,0,-2.05,1,10,1
abl1_decoy_003303,0,-1.73,1,10,1
abl1_decoy_003304,0,-3.52,1,10,1
abl1_decoy_003305,0,-2.07,1,10,1
abl1_decoy_003306,0,-2.24,1,10,1
abl1_decoy_003307,0,-2.5,1,10,1
abl1_decoy_003308,0,-0.74,1,10,1
abl1_decoy_003309,0,-1.4,1,10,1
abl1_decoy_003310,0,-1.39,1,10,1
abl1_decoy_003311,0,-1.39,1,10,1
abl1_decoy_003312,0,-3.9,1,10,1
abl1_decoy_003313,0,-1.94,1,10,1
abl1_decoy_003314,0,-2.52,1,10,1
abl1_decoy_003315,0,-3.06,1,10,1
abl1_decoy_003316,0,-2.77,1,10,1
abl1_decoy_003317,0,-1.46,1,10,1
abl1_decoy_003318,0,-2.1,1,10,1
abl1_decoy_003319,0,-1.63,1,10,1
abl1_decoy_003320,0,-2.32,1,10,1
abl1_decoy_003321,0,-2.61,1,10,1
abl1_decoy_003322,0,-3.1,1,10,1
abl1_decoy_003323,0,-1.14,1,10,1
abl1_decoy_003324,0,-2.51,1,10,1
abl1_decoy_003325,0,-4.24,1,10,1
abl1_decoy_003326,0,-1.54,1,10,1
abl1_decoy_003327,0,-3.38,1,10,1
abl1_decoy_003328,0,-3.73,1,10,1
abl1_decoy_003329,0,-2.55,1,10,1
abl1_decoy_003330,0,-2.13,1,10,1
abl1_decoy_003331,0,-2.09,1,10,1
abl1_decoy_003332,0,-2.31,1,10,1
abl1_decoy_003333,0,-4.55,1,10,1
abl1_decoy_003334,0,-1.14,1,10,1
abl1_decoy_003335,0,-2.22,1,10,1
abl1_decoy_003336,0,-1.46,1,10,1
abl1_decoy_003337,0,-2.13,1,10,1
abl1_decoy_003338,0,-1.78,1,10,1
abl1_decoy_003339,0,-2.27,1,10,1
abl1_decoy_003340,0,-1.42,1,10,1
abl1_decoy_003341,0,-1.09,1,10,1
abl1_decoy_003342,0,-2.87,1,10,1
abl1_decoy_003343,0,-1.37,1,10,1
abl1_decoy_003344,0,-3.3,1,10,1
abl1_decoy_003345,0,-2.17,1,10,1
abl1_decoy_003346,0,-2.46,1,10,1
abl1_decoy_003347,0,-2.3,1,10,1
abl1_decoy_003348,0,-1.35,1,10,1
abl1_decoy_003349,0,-2.21,1,10,1
abl1_decoy_003350,0,-3.1,1,10,1
abl1_decoy_003351,0,-2.78,1,10,1
abl1_decoy_003352,0,-1.16,1,10,1
abl1_decoy_003353,0,-0.7,1,10,1
abl1_decoy_003354,0,-2.03,1,10,1
abl1_decoy_003355,0,-3.31,1,10,1
abl1_decoy_003356,0,-1.74,1,10,1
abl1_decoy_003357,0,-1.88,1,10,1
abl1_decoy_003358,0,-1.3,1,10,1
abl1_decoy_003359,0,-1.55,1,10,1
abl1_decoy_003360,0,-1.16,1,10,1
abl1_decoy_003361,0,-1.33,1,10,1
abl1_decoy_003362,0,-3.6,1,10,1
abl1_decoy_003363,0,-2.3,1,10,1
abl1_decoy_003364,0,-0.63,1,10,1
abl1_decoy_003365,0,-1.36,1,10,1
abl1_decoy_003366,0,-1.47,1,10,1
abl1_decoy_003367,0,-1.07,1,10,1
abl1_decoy_003368,0,-2.72,1,10,1
abl1_decoy_003369,0,-2.5,1,10,1
abl1_decoy_003370,0,-1.31,1,10,1
abl1_decoy_003371,0,-2.74,1,10,1
abl1_decoy_003372,0,-0.61,1,10,1
abl1_decoy_003373,0,-0.63,1,10,1
abl1_decoy_003374,0,-2.51,1,10,1
abl1_decoy_003375,0,-3.05,1,10,1
abl1_decoy_003376,0,-2.68,1,10,1
abl1_decoy_003377,0,-2.73,1,10,1
abl1_decoy_003378,0,-0.47,1,10,1
abl1_decoy_003379,0,-0.15,1,10,1
abl1_decoy_003380,0,-1.14,1,10,1
abl1_decoy_003381,0,-0.85,1,10,1
abl1_decoy_003382,0,-1.86,1,10,1
abl1_decoy_003383,0,-2.07,1,10,1
abl1_decoy_003384,0,-2.36,1,10,1
abl1_decoy_003385,0,-2.9,1,10,1
abl1_decoy_003386,0,-1.14,1,10,1
abl1_decoy_003387,0,-3.17,1,10,1
abl1_decoy_003388,0,-0.51,1,10,1
abl1_decoy_003389,0,-2.09,1,10,1
abl1_decoy_003390,0,-3.6,1,10,1
abl1_decoy_003391,0,-2.36,1,10,1
abl1_decoy_003392,0,-2.59,1,10,1
abl1_decoy_003393,0,-1.66,1,10,1
abl1_decoy_003394,0,-1.78,1,10,1
abl1_decoy_003395,0,-1.78,1,10,1
abl1_decoy_003396,0,-2.51,1,10,1
abl1_decoy_003397,0,-2.32,1,10,1
abl1_decoy_003398,0,-2.38,1,10,1
abl1_decoy_003399,0,-2.54,1,10,1
abl1_decoy_003400,0,-2.77,1,10,1
abl1_decoy_003401,0,-1.68,1,10,1
abl1_decoy_003402,0,-2.09,1,10,1
abl1_decoy_003403,0,-1.8,1,10,1
abl1_decoy_003404,0,-2.73,1,10,1
abl1_decoy_003405,0,-1.16,1,10,1
abl1_decoy_003406,0,-1.7,1,10,1
abl1_decoy_003407,0,-2.77,1,10,1
abl1_decoy_003408,0,-3.44,1,10,1
abl1_decoy_003409,0,-1.8,1,10,1
abl1_decoy_003410,0,-2.75,1,10,1
abl1_decoy_003411,0,-1.91,1,10,1
abl1_decoy_003412,0,-0.66,1,10,1
abl1_decoy_003413,0,-1.48,1,10,1
abl1_decoy_003414,0,-1.33,1,10,1
abl1_decoy_003415,0,-2.21,1,10,1
abl1_decoy_003416,0,-1.11,1,10,1
abl1_decoy_003417,0,-1.36,1,10,1
abl1_decoy_003418,0,-1.07,1,10,1
abl1_decoy_003419,0,-2.11,1,10,1
abl1_decoy_003420,0,-2.16,1,10,1
abl1_decoy_003421,0,-0.93,1,10,1
abl1_decoy_003422,0,-1.11,1,10,1
