complex_name,protein_path,protein_sequence,ligand_description
wee1_decoy_001071,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N2C(=O)[C@]3([H])[C@@]([H])(C2=O)[C@@](C(=O)OC([H])([H])[H])(C([H])([H])C([H])([H])SC([H])([H])[H])[N+]([H])([H])[C@@]3([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2OC([H])([H])[H])c([H])c([H])c1OC([H])([H])C([H])([H])[H]
wee1_decoy_001072,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([C@@]([H])([C@@]([H])(N([H])C(=O)c2c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])C([H])([H])[H])[N+]2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_001073,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc2c([H])c([H])c(C([H])([H])[N@+]([H])(C([H])([H])[H])C([H])([H])c3c([H])c([H])c([H])c(OC([H])([H])[C@]4([H])C([H])([H])N(C(=O)c5nc6sc([H])c([H])n6c5[H])C([H])([H])C([H])([H])C4([H])[H])c3[H])c([H])c2c([H])c1[H]
wee1_decoy_001074,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(OC([H])([H])[H])c([H])c(C([H])([H])[N+]([H])([H])[C@]2([H])c3c(c([H])c([H])c(SC([H])([H])[H])c(=O)c3[H])-c3c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c([H])c3C([H])([H])C2([H])[H])c([H])c1OC([H])([H])[H]
wee1_decoy_001075,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c2c(c1[H])OC([H])([H])[C@]([H])(C([H])([H])[N+]([H])([H])C([H])([H])c1c(N3C([H])([H])C([H])([H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C3([H])[H])nc3c(OC([H])([H])[H])c([H])c([H])c(OC([H])([H])[H])c3c1[H])O2
wee1_decoy_001076,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])N(C(=O)c2c([H])c([H])c(N([H])C(=O)C([H])([H])[H])c([H])c2[H])C([H])([H])c2c([H])c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[n+]([H])c2N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_001077,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])[H])c([H])c(C(=O)N2C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[C@@]([H])(OC([H])([H])c3c([H])c([H])c(C(=O)OC([H])([H])[H])c([H])c3[H])c3c([H])c([H])c([H])c(OC([H])([H])[H])c3[H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_001078,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(OC([H])([H])[H])c([H])c([C@@]([H])(OC([H])([H])c2c([H])c([H])c(C#N)c([H])c2[H])C([H])([H])[N+]2([H])C([H])([H])C([H])([H])N(S(=O)(=O)c3c([H])c([H])c([H])c(OC([H])([H])[H])c3[H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_001079,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1C(=O)N([H])c1sc2c(c1C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C([H])([H])[H])C2([H])[H]
wee1_decoy_001080,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(F)c([H])c([C@]2([H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])N(C(=O)c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])C([H])([H])C([H])([H])C3([H])[H])N(C([H])([H])C([H])([H])[H])C(=O)N2[H])c1[H]
wee1_decoy_001081,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C([H])C([H])([H])N1C(=O)N([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C1C([H])([H])[N@@+]1([H])C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c([H])c([H])c2F)C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_001082,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C([H])=C([H])C([H])([H])N1C(=O)N([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C(C(=O)OC([H])([H])C([H])([H])[H])=C1C([H])([H])[N@@+]1([H])C([H])([H])C([H])([H])N(C(=O)c2c([H])c([H])c([H])c(OC([H])([H])[H])c2[H])C([H])([H])C([H])([H])C1([H])[H]
wee1_decoy_001083,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)N(C([H])([H])C(=O)/N=c2\n([H])c(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])n2-c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1F
wee1_decoy_001084,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(F)(F)F)c(C(=O)N2C([H])([H])C([H])([H])[N+]([H])([C@@]([H])(C(=O)N([H])c3c([H])c(OC([H])([H])[H])c([H])c(OC([H])([H])[H])c3[H])C3([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_001085,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@@]2([H])C(C(=O)OC([H])([H])C([H])([H])[H])=C(C([H])([H])[N@@+]3([H])C([H])([H])C([H])([H])N(C(=O)c4c([H])c([H])c(C([H])([H])[H])c([H])c4[H])C([H])([H])C([H])([H])C3([H])[H])N(C([H])([H])[H])C(=O)N2[H])c(OC([H])([H])[H])c1[H]
wee1_decoy_001086,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])[N@+]([H])(C([H])([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])O3)C([H])([H])c2c([H])c([H])c([H])c(OC([H])([H])[H])c2OC([H])([H])[H])nc1C(=O)N(C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
wee1_decoy_001087,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]O[C@]([H])(C([H])([H])OC([H])([H])c1oc([H])c([H])c1[H])C([H])([H])[N@+]([H])(C([H])([H])C(=O)N1C([H])([H])C([H])([H])c2sc([H])c([H])c2[C@]1([H])C([H])([H])Oc1c([H])c([H])c(F)c([H])c1[H])C([H])(C([H])([H])[H])C([H])([H])[H]
wee1_decoy_001088,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])c([H])c([H])c1C(=O)N(c1nc2c(OC([H])([H])[H])c([H])c([H])c([H])c2s1)C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H]
wee1_decoy_001089,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1C(=O)N([H])c1sc2c(c1C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H]
wee1_decoy_001090,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@@]([H])(C([H])([H])N(C([H])([H])[H])S(=O)(=O)c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]3([H])N(C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[C@]3([H])C2([H])[H])c([H])c1[H]
wee1_decoy_001091,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C1/SC(=S)N(C([H])([H])C(=O)N([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])[N+]2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C1=O)c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
wee1_decoy_001092,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])N2C([H])([H])[C@]([H])(C(=O)N([H])[C@]3([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c4c([H])c([H])c([H])c([H])c4[H])C3([H])[H])[C@]([H])(c3c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c(OC([H])([H])[H])c3[H])C2([H])[H])c([H])c1[H]
wee1_decoy_001093,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])[C@]([H])(C([H])([H])[H])O[C@]([H])(C([H])([H])[H])C2([H])[H])c([H])c([H])c1C(=O)N(c1nc2c([H])c([H])c([H])c([H])c2s1)C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
wee1_decoy_001094,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1SC([H])([H])C([H])([H])C([H])([H])C(=O)N(c1nc2c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c2s1)C([H])([H])C([H])([H])[N+]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
wee1_decoy_001095,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N(c3nc4c(OC([H])([H])[H])c([H])c([H])c([H])c4s3)C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F
wee1_decoy_001096,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])(C(=O)N(c3nc4c([H])c([H])c(C([H])([H])[H])c([H])c4s3)C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H]
wee1_decoy_001097,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=C(/[H])C([H])([H])N1C([H])([H])C([H])([H])N(C(=O)[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[N@+]([H])(C([H])([H])c3nc(-c4c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c4[H])no3)C2([H])[H])C([H])([H])C1([H])[H])c1c([H])c([H])c([H])c([H])c1[H]
wee1_decoy_001098,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c([C@]([H])(c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])N([H])C(=O)[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[N@+]([H])(C([H])([H])c3nc(-c4c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c4[H])no3)C2([H])[H])c([H])c1[H]
wee1_decoy_001099,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([C@@]([H])(N([H])C(=O)[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[N@+]([H])(C([H])([H])c3nc(-c4c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c4[H])no3)C2([H])[H])C([H])([H])C([H])([H])[H])c([H])c(OC([H])([H])[H])c1OC([H])([H])[H]
wee1_decoy_001100,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1noc(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C(=O)N([H])[C@]([H])(c3c([H])c([H])c(S(=O)(=O)C([H])([H])[H])c([H])c3[H])C([H])([H])[H])C2([H])[H])n1
wee1_decoy_001101,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])SC([H])([H])C([H])([H])C([H])([H])N([H])C(=O)[C@]2([H])C([H])([H])C([H])([H])C([H])([H])[N@+]([H])(C([H])([H])c3nc(-c4c([H])c([H])c([H])c(Br)c4[H])no3)C2([H])[H])c([H])c1[H]
wee1_decoy_001102,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=c2c([H])c(OC([H])([H])[H])c([H])c([H])c2=[N+]([H])C(=O)[C@]1([H])C([H])([H])N(C([H])([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])S(=O)(=O)c1c([H])c([H])c2c(c1[H])OC([H])([H])C([H])([H])O2
wee1_decoy_001103,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)N([H])c2sc3c(c2C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])C([H])([H])C([H])([H])[H])C3([H])[H])c([H])c1[H]
wee1_decoy_001104,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc(S(=O)(=O)N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)N(c2nc3c(OC([H])([H])C([H])([H])[H])c([H])c([H])c([H])c3s2)C([H])([H])C([H])([H])[N+]([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_001105,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(F)(F)F)c([H])c(C([H])([H])N([H])C(=O)[C@]2([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c3nc(-c4c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c4[H])oc3C([H])([H])[H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_001106,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])c1c([H])c(N(C([H])([H])[H])C([H])([H])[H])nc(N(C([H])([H])[H])C([H])([H])[H])[n+]1[H])c1c([H])n(C([H])([H])C([H])([H])Oc2c([H])c([H])c(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c12
wee1_decoy_001107,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C(C([H])([H])[H])C2=C([H])[C@]([H])(OC(=O)C([H])([H])C([H])([H])[N+]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]2([H])C([H])([H])C([H])([H])[C@]3(C([H])([H])[H])[C@]([H])(C([H])([H])C([H])([H])[C@@]3(OC(=O)C([H])([H])[H])C(=O)C([H])([H])[H])[C@@]12[H]
wee1_decoy_001108,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N2C([H])([H])C([H])([H])N(S(=O)(=O)C([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])[n+]([H])c([H])c1OC([H])([H])C1([H])C([H])([H])C([H])([H])N(C(=O)OC([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H]
wee1_decoy_001109,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/N=C1C(=C(\[H])c2c([H])c([H])c(OC([H])([H])C([H])([H])Oc3c([H])c(C([H])([H])[H])c([H])c(C([H])([H])C([H])([H])[H])c3[H])c(OC([H])([H])[H])c2[H])/C(=O)N=C2SC(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])=NN2/1
wee1_decoy_001110,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])C3(N(C([H])([H])C([H])([H])c4c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c4[H])C(=O)[C@@]([H])([C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])[N+]3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F
wee1_decoy_001111,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C([H])([H])N(C(=O)C([H])([H])C2=c3c([H])c([H])c([H])c([H])c3=[N+]([H])C2([H])[H])[C@@]([H])(C(=O)N([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c2c([H])c([H])c(OC([H])([H])[H])c(OC([H])([H])[H])c2[H])c([H])c1[H]
wee1_decoy_001112,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C(=O)OC([H])([H])C(=O)C2=c3c([H])c([H])c([H])c([H])c3=[N+]([H])C2([H])[H])c([H])c(S(=O)(=O)N2C([H])([H])C([H])([H])N(c3c([H])c([H])c(F)c([H])c3[H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_001113,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(C([H])([H])S[C@]2([H])N=N[C@@]([H])([C@@]([H])(N([H])C(=O)OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C3=c4c([H])c([H])c([H])c([H])c4=[N+]([H])C3([H])[H])O2)c(Cl)c([H])c1Cl
wee1_decoy_001114,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])([H])[N@+]([H])(C([H])([H])c2c([H])c([H])c([H])c([H])c2C#N)[C@@]([H])(C2=C(C([H])([H])[H])N(C([H])([H])[H])C(=O)N([H])[C@]2([H])c2c([H])c([H])c(F)c([H])c2[H])C([H])([H])[H])c([H])c1[H]
wee1_decoy_001115,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C(=O)N([H])c2sc(C([H])([H])[H])c(C([H])([H])[H])c2[C@@]([H])(c2c([H])c([H])c(F)c([H])c2[H])[N+]2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_001116,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[N@@+]2([H])[C@@]([H])(C(=O)c3c([H])c([H])c([H])c([H])c3[H])[C@@]([H])(C(=O)c3c([H])c([H])c([H])c([H])c3[H])[C@@]3(C(=O)N([H])c4c([H])c([H])c([H])c([H])c43)[C@@]2([H])c2c([H])c([H])c([H])c([H])c21
wee1_decoy_001117,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])[N+]2([H])C([H])([H])C([H])([H])N(C(=S)N([H])C(=O)c3c([H])c(Br)c([H])c([H])c3OC([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_001118,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(SC([H])([H])C([H])([H])C(=O)N([H])c2sc3c(c2-c2nc4c([H])c([H])c([H])c([H])c4s2)C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])[H])C3([H])[H])c([H])c([H])c1OC([H])([H])[H]
wee1_decoy_001119,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C([H])([H])[H])sc(C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])([C@@]3(C([H])([H])c4c([H])c([H])c(F)c([H])c4[H])C(=O)N(C4([H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C(=O)N3[H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_001120,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1sc([C@@]([H])(C([H])([H])N([H])C(=O)C([H])([H])N2c3c([H])c([H])c([H])c4c([H])c([H])c([H])c(c34)S2(=O)=O)[N@+]2([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_001121,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(N([H])C(=O)C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])c2c([H])c([H])c3c(c2[H])OC([H])([H])C([H])([H])C([H])([H])O3)c(I)c1[H]
wee1_decoy_001122,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c([H])c(C(=O)N([H])c2sc(C([H])([H])[H])c(C([H])([H])[H])c2[C@@]([H])(c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])[N+]2([H])C([H])([H])C([H])([H])N(c3c([H])c([H])c(F)c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
wee1_decoy_001123,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1oc(C(=O)N([H])c2c([C@@]([H])(c3c([H])c([H])c(Br)c([H])c3[H])[N@+]3([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C3([H])[H])oc3c([H])c([H])c([H])c([H])c23)c([H])c1[H]
wee1_decoy_001124,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[N@+]2([H])[C@@]([H])(C(=O)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C(=O)c3c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[H])c([H])c3[H])[C@]3(C(=O)N([H])c4c([H])c([H])c([H])c([H])c43)[C@@]2([H])c2c([H])c([H])c([H])c([H])c21
wee1_decoy_001125,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]C1=C([H])[N@@+]2([H])[C@]([H])(C(=O)c3c([H])c([H])c([H])c([H])c3[H])[C@]([H])(C(=O)c3c([H])c([H])c([H])c([H])c3[H])[C@]3(C(=O)N([H])c4c([H])c([H])c([H])c([H])c43)[C@@]2([H])c2c([H])c([H])c([H])c([H])c21
wee1_decoy_001126,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]/C(=N\N([H])C(=O)C1([H])C([H])([H])C([H])([H])N(c2c(Cl)c([H])c(C(F)(F)F)c([H])[n+]2[H])C([H])([H])C1([H])[H])c1c([H])c([H])c(Cl)c([H])c1Cl
wee1_decoy_001127,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c(C([H])([H])[H])oc(C([H])([H])N(C(=O)N([H])c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])[C@]2([H])C([H])([H])C([H])([H])[N@@+]([H])(C([H])([H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])C2([H])[H])c1[H]
wee1_decoy_001128,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1nc(N2C([H])([H])C([H])([H])[N+]([H])([C@]([H])(C(=O)N([H])C([H])(c3c([H])c([H])c([H])c([H])c3[H])c3c([H])c([H])c([H])c([H])c3[H])C([H])([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1C(F)(F)F
wee1_decoy_001129,/home/deepfold/users/hosung/dataset/DUD-E/dude_raw/wee1/receptor.pdb,SEQUENCE_PLACEHOLDER,[H]c1c([H])c(N([H])C(=O)c2c([H])c3c([H])c([H])c([H])c([H])c3o/c2=[N+](/[H])c2sc3c(c2C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c([H])c1F
